#==============================================================================
# tracerinfo.dat: Created by GEOS-CHEM at 2018/05/09 18:08
#
# ****** CUSTOMIZED FOR NOx-Ox-Hydrocarbon-Aerosol SIMULATION *****
#
# This file contains name weight and index information about GEOS-CHEM
# tracers.  It is read by routine "ctm_tracerinfo.pro" of the GAMAP package.
#
# File Format:
# -----------------------------------------------------------------------------
# NAME     (A8   )  Tracer name (up to 8 chars)
#  --      (1X   )  1-character spacer
# FULLNAME (A30  )  Full tracer name (up to 30 chars)
# MOLWT    (E10.0)  Molecular weight (kg/mole)
# C        (I3   )  For HC's: # moles C/moles tracer; otherwise set=1
# TRACER   (I9   )  Tracer number (up to 9 digits)
# SCALE    (E10.3)  Standard scale factor to convert to unit given below
#  --      (1X   )  1-character spacer
# UNIT     (A40  )  Unit string
#
#==============================================================================
# GEOS-CHEM tracers [ppbv]
#==============================================================================
NMAO3    NMAO3 tracer                  -1.000E-03  1     3237 1.000E+00 kg/s
VRO2     VRO2 tracer                   -1.000E-03  1     3238 1.000E+00 kg/s
HC5      HC5 tracer                    -1.000E-03  1     3239 1.000E+00 kg/s
RIO2     RIO2 tracer                   -1.000E-03  1     3240 1.000E+00 kg/s
INO2     INO2 tracer                   -1.000E-03  1     3241 1.000E+00 kg/s
R4O2     R4O2 tracer                   -1.000E-03  1     3242 1.000E+00 kg/s
ETO2     ETO2 tracer                   -1.000E-03  1     3243 1.000E+00 kg/s
MRO2     MRO2 tracer                   -1.000E-03  1     3244 1.000E+00 kg/s
MCO3     MCO3 tracer                   -1.000E-03  1     3245 1.000E+00 kg/s
MO2      MO2 tracer                    -1.000E-03  1     3246 1.000E+00 kg/s
OH       OH tracer                     -1.000E-03  1     3247 1.000E+00 kg/s
O1D      O1D tracer                    -1.000E-03  1     3248 1.000E+00 kg/s
HO2      HO2 tracer                    -1.000E-03  1     3249 1.000E+00 kg/s
O        O tracer                      -1.000E-03  1     3250 1.000E+00 kg/s
H2       H2 tracer                     -1.000E-03  1     3251 1.000E+00 kg/s
MOH      MOH tracer                    -1.000E-03  1     3252 1.000E+00 kg/s
N2       N2 tracer                     -1.000E-03  1     3253 1.000E+00 kg/s
O2       O2 tracer                     -1.000E-03  1     3254 1.000E+00 kg/s
RCOOH    RCOOH tracer                  -1.000E-03  1     3255 1.000E+00 kg/s
#==============================================================================
# GEOS-CHEM tracers [kg]
#==============================================================================
NO       NO tracer                      3.000E-02  1     4001 1.000E+00 kg
O3       O3 tracer                      4.800E-02  1     4002 1.000E+00 kg
PAN      PAN tracer                     1.210E-01  1     4003 1.000E+00 kg
CO       CO tracer                      2.800E-02  1     4004 1.000E+00 kg
ALK4     ALK4 tracer                    1.200E-02  4     4005 1.000E+00 kg C
ISOP     ISOP tracer                    1.200E-02  5     4006 1.000E+00 kg C
HNO3     HNO3 tracer                    6.300E-02  1     4007 1.000E+00 kg
H2O2     H2O2 tracer                    3.400E-02  1     4008 1.000E+00 kg
ACET     ACET tracer                    1.200E-02  3     4009 1.000E+00 kg C
MEK      MEK tracer                     1.200E-02  4     4010 1.000E+00 kg C
ALD2     ALD2 tracer                    1.200E-02  2     4011 1.000E+00 kg C
RCHO     RCHO tracer                    5.800E-02  1     4012 1.000E+00 kg
MVK      MVK tracer                     7.000E-02  1     4013 1.000E+00 kg
MACR     MACR tracer                    7.000E-02  1     4014 1.000E+00 kg
NPMN     NPMN tracer                    1.470E-01  1     4015 1.000E+00 kg
PPN      PPN tracer                     1.350E-01  1     4016 1.000E+00 kg
R4N2     R4N2 tracer                    1.190E-01  1     4017 1.000E+00 kg
PRPE     PRPE tracer                    1.200E-02  3     4018 1.000E+00 kg C
C3H8     C3H8 tracer                    1.200E-02  3     4019 1.000E+00 kg C
CH2O     CH2O tracer                    3.000E-02  1     4020 1.000E+00 kg
C2H6     C2H6 tracer                    1.200E-02  2     4021 1.000E+00 kg C
N2O5     N2O5 tracer                    1.080E-01  1     4022 1.000E+00 kg
HNO4     HNO4 tracer                    7.900E-02  1     4023 1.000E+00 kg
MP       MP tracer                      4.800E-02  1     4024 1.000E+00 kg
DMS      DMS tracer                     6.200E-02  1     4025 1.000E+00 kg
SO2      SO2 tracer                     6.400E-02  1     4026 1.000E+00 kg
SO4      SO4 tracer                     9.600E-02  1     4027 1.000E+00 kg
SO4s     SO4s tracer                    3.140E-02  1     4028 1.000E+00 kg
MSA      MSA tracer                     9.600E-02  1     4029 1.000E+00 kg
NH3      NH3 tracer                     1.700E-02  1     4030 1.000E+00 kg
NH4      NH4 tracer                     1.800E-02  1     4031 1.000E+00 kg
NIT      NIT tracer                     6.200E-02  1     4032 1.000E+00 kg
NITs     NITs tracer                    3.140E-02  1     4033 1.000E+00 kg
BCPI     BCPI tracer                    1.200E-02  1     4034 1.000E+00 kg
OCPI     OCPI tracer                    1.200E-02  1     4035 1.000E+00 kg
BCPO     BCPO tracer                    1.200E-02  1     4036 1.000E+00 kg
OCPO     OCPO tracer                    1.200E-02  1     4037 1.000E+00 kg
DST1     DST1 tracer                    2.900E-02  1     4038 1.000E+00 kg
DST2     DST2 tracer                    2.900E-02  1     4039 1.000E+00 kg
DST3     DST3 tracer                    2.900E-02  1     4040 1.000E+00 kg
DST4     DST4 tracer                    2.900E-02  1     4041 1.000E+00 kg
SALA     SALA tracer                    3.140E-02  1     4042 1.000E+00 kg
SALC     SALC tracer                    3.140E-02  1     4043 1.000E+00 kg
Br2      Br2 tracer                     1.600E-01  1     4044 1.000E+00 kg
Br       Br tracer                      8.000E-02  1     4045 1.000E+00 kg
BrO      BrO tracer                     9.600E-02  1     4046 1.000E+00 kg
HOBr     HOBr tracer                    9.700E-02  1     4047 1.000E+00 kg
HBr      HBr tracer                     8.100E-02  1     4048 1.000E+00 kg
BrNO2    BrNO2 tracer                   1.260E-01  1     4049 1.000E+00 kg
BrNO3    BrNO3 tracer                   1.420E-01  1     4050 1.000E+00 kg
CHBr3    CHBr3 tracer                   2.530E-01  1     4051 1.000E+00 kg
CH2Br2   CH2Br2 tracer                  1.740E-01  1     4052 1.000E+00 kg
CH3Br    CH3Br tracer                   9.500E-02  1     4053 1.000E+00 kg
MPN      MPN tracer                     9.300E-02  1     4054 1.000E+00 kg
ISOPND   ISOPND tracer                  1.470E-01  1     4055 1.000E+00 kg
ISOPNB   ISOPNB tracer                  1.470E-01  1     4056 1.000E+00 kg
MOBA     MOBA tracer                    1.140E-01  1     4057 1.000E+00 kg
PROPNN   PROPNN tracer                  1.190E-01  1     4058 1.000E+00 kg
HAC      HAC tracer                     7.400E-02  1     4059 1.000E+00 kg
GLYC     GLYC tracer                    6.000E-02  1     4060 1.000E+00 kg
MVKN     MVKN tracer                    1.490E-01  1     4061 1.000E+00 kg
MACRN    MACRN tracer                   1.490E-01  1     4062 1.000E+00 kg
MAP      MAP tracer                     7.600E-02  1     4063 1.000E+00 kg
NO2      NO2 tracer                     4.600E-02  1     4064 1.000E+00 kg
NO3      NO3 tracer                     6.200E-02  1     4065 1.000E+00 kg
HNO2     HNO2 tracer                    4.700E-02  1     4066 1.000E+00 kg
BENZ     BENZ tracer                    1.200E-02  6     4067 1.000E+00 kg C
TOLU     TOLU tracer                    1.200E-02  7     4068 1.000E+00 kg C
XYLE     XYLE tracer                    1.200E-02  8     4069 1.000E+00 kg C
MTPA     MTPA tracer                    1.362E-01  1     4070 1.000E+00 kg
LIMO     LIMO tracer                    1.362E-01  1     4071 1.000E+00 kg
SOAP     SOAP tracer                    1.500E-01  1     4072 1.000E+00 kg
SOAS     SOAS tracer                    1.500E-01  1     4073 1.000E+00 kg
EOH      EOH tracer                     1.200E-02  2     4074 1.000E+00 kg C
MGLY     MGLY tracer                    7.200E-02  1     4075 1.000E+00 kg
GLYX     GLYX tracer                    5.800E-02  1     4076 1.000E+00 kg
ACTA     ACTA tracer                    6.000E-02  1     4077 1.000E+00 kg
HPALD    HPALD tracer                   1.160E-01  1     4078 1.000E+00 kg
DHDN     DHDN tracer                    2.260E-01  1     4079 1.000E+00 kg
ETHLN    ETHLN tracer                   1.050E-01  1     4080 1.000E+00 kg
HCOOH    HCOOH tracer                   4.600E-02  1     4081 1.000E+00 kg
IEPOXA   IEPOXA tracer                  1.180E-01  1     4082 1.000E+00 kg
IEPOXB   IEPOXB tracer                  1.180E-01  1     4083 1.000E+00 kg
IEPOXD   IEPOXD tracer                  1.180E-01  1     4084 1.000E+00 kg
ISN1     ISN1 tracer                    1.470E-01  1     4085 1.000E+00 kg
RIPA     RIPA tracer                    1.180E-01  1     4086 1.000E+00 kg
RIPB     RIPB tracer                    1.180E-01  1     4087 1.000E+00 kg
RIPD     RIPD tracer                    1.180E-01  1     4088 1.000E+00 kg
IMAE     IMAE tracer                    1.020E-01  1     4089 1.000E+00 kg
SOAIE    SOAIE tracer                   1.180E-01  1     4090 1.000E+00 kg
SOAME    SOAME tracer                   1.020E-01  1     4091 1.000E+00 kg
SOAGX    SOAGX tracer                   5.800E-02  1     4092 1.000E+00 kg
SOAMG    SOAMG tracer                   7.200E-02  1     4093 1.000E+00 kg
LVOC     LVOC tracer                    1.540E-01  1     4094 1.000E+00 kg
LVOCOA   LVOCOA tracer                  1.540E-01  1     4095 1.000E+00 kg
ISN1OG   ISN1OG tracer                  2.260E-01  1     4096 1.000E+00 kg
ISN1OA   ISN1OA tracer                  2.260E-01  1     4097 1.000E+00 kg
MONITS   MONITS tracer                  2.150E-01  1     4098 1.000E+00 kg
MONITU   MONITU tracer                  2.150E-01  1     4099 1.000E+00 kg
HONIT    HONIT tracer                   2.150E-01  1     4100 1.000E+00 kg
IONITA   IONITA tracer                  1.400E-02  1     4101 1.000E+00 kg
MONITA   MONITA tracer                  1.400E-02  1     4102 1.000E+00 kg
INDIOL   INDIOL tracer                  1.020E-01  1     4103 1.000E+00 kg
IPMN     IPMN tracer                    1.470E-01  1     4104 1.000E+00 kg
HC187    HC187 tracer                   1.870E-01  1     4105 1.000E+00 kg
N2O      N2O tracer                     4.400E-02  1     4106 1.000E+00 kg
OCS      OCS tracer                     6.000E-02  1     4107 1.000E+00 kg
CH4      CH4 tracer                     1.600E-02  1     4108 1.000E+00 kg
BrCl     BrCl tracer                    1.150E-01  1     4109 1.000E+00 kg
HCl      HCl tracer                     3.600E-02  1     4110 1.000E+00 kg
CCl4     CCl4 tracer                    1.520E-01  1     4111 1.000E+00 kg
CH3Cl    CH3Cl tracer                   5.000E-02  1     4112 1.000E+00 kg
CH3CCl3  CH3CCl3 tracer                 1.330E-01  1     4113 1.000E+00 kg
CFC113   CFC113 tracer                  1.870E-01  1     4114 1.000E+00 kg
CFC114   CFC114 tracer                  1.870E-01  1     4115 1.000E+00 kg
CFC115   CFC115 tracer                  1.870E-01  1     4116 1.000E+00 kg
HCFC123  HCFC123 tracer                 1.170E-01  1     4117 1.000E+00 kg
HCFC141b HCFC141b tracer                1.170E-01  1     4118 1.000E+00 kg
HCFC142b HCFC142b tracer                1.170E-01  1     4119 1.000E+00 kg
CFC11    CFC11 tracer                   1.370E-01  1     4120 1.000E+00 kg
CFC12    CFC12 tracer                   1.210E-01  1     4121 1.000E+00 kg
HCFC22   HCFC22 tracer                  8.600E-02  1     4122 1.000E+00 kg
H1211    H1211 tracer                   1.650E-01  1     4123 1.000E+00 kg
H1301    H1301 tracer                   1.490E-01  1     4124 1.000E+00 kg
H2402    H2402 tracer                   2.600E-01  1     4125 1.000E+00 kg
Cl       Cl tracer                      3.500E-02  1     4126 1.000E+00 kg
ClO      ClO tracer                     5.100E-02  1     4127 1.000E+00 kg
HOCl     HOCl tracer                    5.200E-02  1     4128 1.000E+00 kg
ClNO3    ClNO3 tracer                   9.700E-02  1     4129 1.000E+00 kg
ClNO2    ClNO2 tracer                   8.100E-02  1     4130 1.000E+00 kg
ClOO     ClOO tracer                    6.700E-02  1     4131 1.000E+00 kg
OClO     OClO tracer                    6.700E-02  1     4132 1.000E+00 kg
Cl2      Cl2 tracer                     7.100E-02  1     4133 1.000E+00 kg
Cl2O2    Cl2O2 tracer                   1.030E-01  1     4134 1.000E+00 kg
H2O      H2O tracer                     1.800E-02  1     4135 1.000E+00 kg
BrSALA   BrSALA tracer                  8.000E-02  1     4136 1.000E+00 kg
BrSALC   BrSALC tracer                  8.000E-02  1     4137 1.000E+00 kg
CHCl3    CHCl3 tracer                   1.190E-01  1     4138 1.000E+00 kg
CH2Cl2   CH2Cl2 tracer                  8.500E-02  1     4139 1.000E+00 kg
CH3I     CH3I tracer                    1.420E-01  1     4140 1.000E+00 kg
CH2I2    CH2I2 tracer                   2.680E-01  1     4141 1.000E+00 kg
CH2ICl   CH2ICl tracer                  1.670E-01  1     4142 1.000E+00 kg
CH2IBr   CH2IBr tracer                  2.210E-01  1     4143 1.000E+00 kg
HOI      HOI tracer                     1.440E-01  1     4144 1.000E+00 kg
I2       I2 tracer                      2.540E-01  1     4145 1.000E+00 kg
IBr      IBr tracer                     2.070E-01  1     4146 1.000E+00 kg
ICl      ICl tracer                     1.620E-01  1     4147 1.000E+00 kg
I        I tracer                       1.270E-01  1     4148 1.000E+00 kg
IO       IO tracer                      1.430E-01  1     4149 1.000E+00 kg
HI       HI tracer                      1.280E-01  1     4150 1.000E+00 kg
OIO      OIO tracer                     1.590E-01  1     4151 1.000E+00 kg
INO      INO tracer                     1.570E-01  1     4152 1.000E+00 kg
IONO     IONO tracer                    1.730E-01  1     4153 1.000E+00 kg
IONO2    IONO2 tracer                   1.890E-01  1     4154 1.000E+00 kg
I2O2     I2O2 tracer                    2.860E-01  1     4155 1.000E+00 kg
I2O3     I2O3 tracer                    3.020E-01  1     4156 1.000E+00 kg
I2O4     I2O4 tracer                    3.180E-01  1     4157 1.000E+00 kg
ISALA    ISALA tracer                   1.270E-01  1     4158 1.000E+00 kg
ISALC    ISALC tracer                   1.270E-01  1     4159 1.000E+00 kg
AERI     AERI tracer                    1.270E-01  1     4160 1.000E+00 kg
MONX     MONX tracer                   -1.000E-03  1     4161 1.000E+00 kg
CO2      CO2 tracer                     4.400E-02  1     4162 1.000E+00 kg
LBRO2H   LBRO2H tracer                 -1.000E-03  1     4163 1.000E+00 kg
LBRO2N   LBRO2N tracer                 -1.000E-03  1     4164 1.000E+00 kg
LISOPOH  LISOPOH tracer                -1.000E-03  1     4165 1.000E+00 kg
LISOPNO3 LISOPNO3 tracer               -1.000E-03  1     4166 1.000E+00 kg
LTRO2H   LTRO2H tracer                 -1.000E-03  1     4167 1.000E+00 kg
LTRO2N   LTRO2N tracer                 -1.000E-03  1     4168 1.000E+00 kg
LXRO2H   LXRO2H tracer                 -1.000E-03  1     4169 1.000E+00 kg
LXRO2N   LXRO2N tracer                 -1.000E-03  1     4170 1.000E+00 kg
PYAC     PYAC tracer                   -1.000E-03  1     4171 1.000E+00 kg
SO4H1    SO4H1 tracer                  -1.000E-03  1     4172 1.000E+00 kg
SO4H2    SO4H2 tracer                  -1.000E-03  1     4173 1.000E+00 kg
POX      POX tracer                    -1.000E-03  1     4174 1.000E+00 kg
LOX      LOX tracer                    -1.000E-03  1     4175 1.000E+00 kg
PCO      PCO tracer                    -1.000E-03  1     4176 1.000E+00 kg
LCO      LCO tracer                    -1.000E-03  1     4177 1.000E+00 kg
PSO4     PSO4 tracer                   -1.000E-03  1     4178 1.000E+00 kg
DHDC     DHDC tracer                    1.640E-01  1     4179 1.000E+00 kg
PMNN     PMNN tracer                   -1.000E-03  1     4180 1.000E+00 kg
TRO2     TRO2 tracer                   -1.000E-03  1     4181 1.000E+00 kg
BRO2     BRO2 tracer                   -1.000E-03  1     4182 1.000E+00 kg
N        N tracer                      -1.000E-03  1     4183 1.000E+00 kg
XRO2     XRO2 tracer                   -1.000E-03  1     4184 1.000E+00 kg
IMAO3    IMAO3 tracer                  -1.000E-03  1     4185 1.000E+00 kg
ETP      ETP tracer                    -1.000E-03  1     4186 1.000E+00 kg
RA3P     RA3P tracer                   -1.000E-03  1     4187 1.000E+00 kg
RB3P     RB3P tracer                   -1.000E-03  1     4188 1.000E+00 kg
RP       RP tracer                     -1.000E-03  1     4189 1.000E+00 kg
PP       PP tracer                     -1.000E-03  1     4190 1.000E+00 kg
PRPN     PRPN tracer                   -1.000E-03  1     4191 1.000E+00 kg
PIP      PIP tracer                    -1.000E-03  1     4192 1.000E+00 kg
R4P      R4P tracer                    -1.000E-03  1     4193 1.000E+00 kg
DHPCARP  DHPCARP tracer                 1.810E-01  1     4194 1.000E+00 kg
IAP      IAP tracer                    -1.000E-03  1     4195 1.000E+00 kg
VRP      VRP tracer                    -1.000E-03  1     4196 1.000E+00 kg
HPC52O2  HPC52O2 tracer                 1.650E-01  1     4197 1.000E+00 kg
ATOOH    ATOOH tracer                  -1.000E-03  1     4198 1.000E+00 kg
DHMOB    DHMOB tracer                  -1.000E-03  1     4199 1.000E+00 kg
ISNP     ISNP tracer                   -1.000E-03  1     4200 1.000E+00 kg
MAOP     MAOP tracer                   -1.000E-03  1     4201 1.000E+00 kg
MRP      MRP tracer                    -1.000E-03  1     4202 1.000E+00 kg
INPN     INPN tracer                   -1.000E-03  1     4203 1.000E+00 kg
MOBAOO   MOBAOO tracer                 -1.000E-03  1     4204 1.000E+00 kg
DIBOO    DIBOO tracer                  -1.000E-03  1     4205 1.000E+00 kg
MACRNO2  MACRNO2 tracer                -1.000E-03  1     4206 1.000E+00 kg
H        H tracer                      -1.000E-03  1     4207 1.000E+00 kg
ROH      ROH tracer                    -1.000E-03  1     4208 1.000E+00 kg
ISNOHOO  ISNOHOO tracer                -1.000E-03  1     4209 1.000E+00 kg
MVKOO    MVKOO tracer                  -1.000E-03  1     4210 1.000E+00 kg
ISNOOB   ISNOOB tracer                 -1.000E-03  1     4211 1.000E+00 kg
GAOO     GAOO tracer                   -1.000E-03  1     4212 1.000E+00 kg
CH3CHOO  CH3CHOO tracer                -1.000E-03  1     4213 1.000E+00 kg
IEPOXOO  IEPOXOO tracer                -1.000E-03  1     4214 1.000E+00 kg
MGLYOO   MGLYOO tracer                 -1.000E-03  1     4215 1.000E+00 kg
PRN1     PRN1 tracer                   -1.000E-03  1     4216 1.000E+00 kg
MGLOO    MGLOO tracer                  -1.000E-03  1     4217 1.000E+00 kg
A3O2     A3O2 tracer                   -1.000E-03  1     4218 1.000E+00 kg
CH2OO    CH2OO tracer                  -1.000E-03  1     4219 1.000E+00 kg
MAN2     MAN2 tracer                   -1.000E-03  1     4220 1.000E+00 kg
ISNOOA   ISNOOA tracer                 -1.000E-03  1     4221 1.000E+00 kg
PO2      PO2 tracer                    -1.000E-03  1     4222 1.000E+00 kg
B3O2     B3O2 tracer                   -1.000E-03  1     4223 1.000E+00 kg
ISOPNDO2 ISOPNDO2 tracer               -1.000E-03  1     4224 1.000E+00 kg
MACROO   MACROO tracer                 -1.000E-03  1     4225 1.000E+00 kg
R4N1     R4N1 tracer                   -1.000E-03  1     4226 1.000E+00 kg
MAOPO2   MAOPO2 tracer                 -1.000E-03  1     4227 1.000E+00 kg
ATO2     ATO2 tracer                   -1.000E-03  1     4228 1.000E+00 kg
RCO3     RCO3 tracer                   -1.000E-03  1     4229 1.000E+00 kg
OLND     OLND tracer                   -1.000E-03  1     4230 1.000E+00 kg
OLNN     OLNN tracer                   -1.000E-03  1     4231 1.000E+00 kg
LIMO2    LIMO2 tracer                  -1.000E-03  1     4232 1.000E+00 kg
KO2      KO2 tracer                    -1.000E-03  1     4233 1.000E+00 kg
ISOPNBO2 ISOPNBO2 tracer               -1.000E-03  1     4234 1.000E+00 kg
PIO2     PIO2 tracer                   -1.000E-03  1     4235 1.000E+00 kg
HC5OO    HC5OO tracer                  -1.000E-03  1     4236 1.000E+00 kg
NMAO3    NMAO3 tracer                  -1.000E-03  1     4237 1.000E+00 kg
VRO2     VRO2 tracer                   -1.000E-03  1     4238 1.000E+00 kg
HC5      HC5 tracer                    -1.000E-03  1     4239 1.000E+00 kg
RIO2     RIO2 tracer                   -1.000E-03  1     4240 1.000E+00 kg
INO2     INO2 tracer                   -1.000E-03  1     4241 1.000E+00 kg
R4O2     R4O2 tracer                   -1.000E-03  1     4242 1.000E+00 kg
ETO2     ETO2 tracer                   -1.000E-03  1     4243 1.000E+00 kg
MRO2     MRO2 tracer                   -1.000E-03  1     4244 1.000E+00 kg
MCO3     MCO3 tracer                   -1.000E-03  1     4245 1.000E+00 kg
MO2      MO2 tracer                    -1.000E-03  1     4246 1.000E+00 kg
OH       OH tracer                     -1.000E-03  1     4247 1.000E+00 kg
O1D      O1D tracer                    -1.000E-03  1     4248 1.000E+00 kg
HO2      HO2 tracer                    -1.000E-03  1     4249 1.000E+00 kg
O        O tracer                      -1.000E-03  1     4250 1.000E+00 kg
H2       H2 tracer                     -1.000E-03  1     4251 1.000E+00 kg
MOH      MOH tracer                    -1.000E-03  1     4252 1.000E+00 kg
N2       N2 tracer                     -1.000E-03  1     4253 1.000E+00 kg
O2       O2 tracer                     -1.000E-03  1     4254 1.000E+00 kg
RCOOH    RCOOH tracer                  -1.000E-03  1     4255 1.000E+00 kg
#==============================================================================
# Quantities for Soil NOx restart file
#==============================================================================
P_DRY    Dry period                     1.000E+00  1    60001 1.000E+00 hours
PFACTOR  Pulsing factor                 1.000E+00  1    60002 1.000E+00 unitless
GWET_PRV Soil moisture                  1.000E+00  1    60003 1.000E+00 unitless
N_RESVR  N reservoir                    1.000E+00  1    60004 1.000E+00 ng N/m2
#==============================================================================
# Quantities for Soil NOx restart file
#==============================================================================
STATEPSC Instantaneous PSC state        1.000E+00  1    55001 1.000E+00 unitless
#==============================================================================
# ND05 diagnostic quantities
#==============================================================================
SO2dms   P(SO2) from DMS+OH             3.200E-02  1    18001 1.000E+00 kg S
SO2no3   P(SO2) from DMS+NO3            3.200E-02  1    18002 1.000E+00 kg S
SO2tot   Total P(SO2)                   3.200E-02  1    18003 1.000E+00 kg S
MSAdms   P(MSA) from DMS                3.200E-02  1    18004 1.000E+00 kg S
SO4gas   P(SO4) by gas phase            3.200E-02  1    18005 1.000E+00 kg S
SO4h2o2  P(SO4) by cloud H2O2           3.200E-02  1    18006 1.000E+00 kg S
SO4o3    P(SO4) by cloud O3             3.200E-02  1    18007 1.000E+00 kg S
SO4ss    P(SO4) by seasalt O3           3.200E-02  1    18008 1.000E+00 kg S
LOH      L(OH) by DMS                   1.700E-02  1    18009 1.000E+00 kg OH
LNO3     L(NO3) by DMS                  6.200E-02  1    18010 1.000E+00 kg NO3
SO4dust  P(SO4) by dust O3              3.200E-02  1    18011 1.000E+00 kg S
NITdust  P(NIT) by dust HNO3            1.400E-02  1    18012 1.000E+00 kg N
H2SO4dus P(SO4) by dust H2SO4           3.200E-02  1    18013 1.000E+00 kg S
HNO3ss   L(HNO3) on seasalt             1.400E-02  1    18014 1.000E+00 kg N
SO4hobr  P(SO4) by HOBr                 3.200E-02  1    18015 1.000E+00 kg S
SO4sro3  P(SO4) by SRo3                 3.200E-02  1    18016 1.000E+00 kg S
SO4srhob P(SO4) by SRhobr               3.200E-02  1    18017 1.000E+00 kg S
SO4o3s   P(SO4) by o3s                  3.200E-02  1    18018 1.000E+00 kg S
HPLUS    Cloud pH                       0.000E+00  1    18019 1.000E+00 unitless
#==============================================================================
# ND07 diagnostic quantities
#==============================================================================
BLKC     Black (Elemental) Carbon       1.200E-02  1    33034 1.000E+00 kgC
ORGC     Organic Carbon                 1.200E-02  1    33035 1.000E+00 kgC
#==============================================================================
# ND11 diagnostic quantities
#==============================================================================
ACETmo   ACET from monoterpenes         1.200E-02  3    22001 1.000E+00 atoms C/cm2/s
ACETmb   ACET from methyl butenol       1.200E-02  3    22002 1.000E+00 atoms C/cm2/s
ACETbg   ACET from direct emissions     1.200E-02  3    22003 1.000E+00 atoms C/cm2/s
ACETop   ACET from ocean source         1.200E-02  3    22004 1.000E+00 atoms C/cm2/s
ACETol   ACET from ocean sink           1.200E-02  3    22005 1.000E+00 atoms C/cm2/s
#==============================================================================
# ND21 diagnostic quantities
#==============================================================================
OPTD     Cloud optical depth            0.000E+00  1    14001 1.000E+00 unitless
CLDTOT   3-D cloud frc                  0.000E+00  1    14002 1.000E+00 unitless
                                        0.000E+00  1    14003 1.000E+00 unitless
OPD      Mineral dust opt depth         0.000E+00  1    14004 1.000E+00 unitless
SD       Mineral dust surface area      0.000E+00  1    14005 1.000E+00 cm2/cm3
OPSO4550 Sulfate opt depth (550  nm)    0.000E+00  1    14006 1.000E+00 unitless
HGSO4    Hygr growth of SO4             0.000E+00  1    14007 1.000E+00 unitless
SSO4     Sulfate surface area           0.000E+00  1    14008 1.000E+00 cm2/cm3
OPBC550  Black carbon opt depth (550  n 0.000E+00  1    14009 1.000E+00 unitless
HGBC     Hygr growth of BC              0.000E+00  1    14010 1.000E+00 unitless
SBC      BC surface area                0.000E+00  1    14011 1.000E+00 cm2/cm3
OPOC550  Org carbon opt depth (550  nm) 0.000E+00  1    14012 1.000E+00 unitless
HGOC     Hygr growth of OC              0.000E+00  1    14013 1.000E+00 unitless
SOC      OC surface area                0.000E+00  1    14014 1.000E+00 cm2/cm3
OPSSa550 Seasalt (accum) opt depth (550 0.000E+00  1    14015 1.000E+00 unitless
HGSSa    Hygr growth of seasalt (accum) 0.000E+00  1    14016 1.000E+00 unitless
SSSa     Seasalt (accum) surface area   0.000E+00  1    14017 1.000E+00 cm2/cm3
OPSSc550 Seasalt (coarse) opt depth (55 0.000E+00  1    14018 1.000E+00 unitless
HGSSc    Hygr growth of seasalt (coarse 0.000E+00  1    14019 1.000E+00 unitless
SSSc     Seasalt (coarse) surface area  0.000E+00  1    14020 1.000E+00 cm2/cm3
OPD1550  Dust bin 1 AOD (550  nm)       0.000E+00  1    14021 1.000E+00 unitless
OPD2550  Dust bin 2 AOD (550  nm)       0.000E+00  1    14022 1.000E+00 unitless
OPD3550  Dust bin 3 AOD (550  nm)       0.000E+00  1    14023 1.000E+00 unitless
OPD4550  Dust bin 4 AOD (550  nm)       0.000E+00  1    14024 1.000E+00 unitless
OPD5550  Dust bin 5 AOD (550  nm)       0.000E+00  1    14025 1.000E+00 unitless
OPD6550  Dust bin 6 AOD (550  nm)       0.000E+00  1    14026 1.000E+00 unitless
OPD7550  Dust bin 7 AOD (550  nm)       0.000E+00  1    14027 1.000E+00 unitless
OPSO4    Seasalt (accum) opt depth (    0.000E+00  1    14028 1.000E+00 unitless
OPBC     BC opt depth (     nm)         0.000E+00  1    14029 1.000E+00 unitless
OPOC     OC opt depth (     nm)         0.000E+00  1    14030 1.000E+00 unitless
OPSSa    Seasalt (accum) opt depth (    0.000E+00  1    14031 1.000E+00 unitless
OPSSc    seasalt (coarse) opt depth (   0.000E+00  1    14032 1.000E+00 unitless
OPD1     Dust bin 1 AOD (     nm)       0.000E+00  1    14033 1.000E+00 unitless
OPD2     Dust bin 2 AOD (     nm)       0.000E+00  1    14034 1.000E+00 unitless
OPD3     Dust bin 3 AOD (     nm)       0.000E+00  1    14035 1.000E+00 unitless
OPD4     Dust bin 4 AOD (     nm)       0.000E+00  1    14036 1.000E+00 unitless
OPD5     Dust bin 5 AOD (     nm)       0.000E+00  1    14037 1.000E+00 unitless
OPD6     Dust bin 6 AOD (     nm)       0.000E+00  1    14038 1.000E+00 unitless
OPD7     Dust bin 7 AOD (     nm)       0.000E+00  1    14039 1.000E+00 unitless
OPSO4    Seasalt (accum) opt depth (    0.000E+00  1    14040 1.000E+00 unitless
OPBC     BC opt depth (     nm)         0.000E+00  1    14041 1.000E+00 unitless
OPOC     OC opt depth (     nm)         0.000E+00  1    14042 1.000E+00 unitless
OPSSa    Seasalt (accum) opt depth (    0.000E+00  1    14043 1.000E+00 unitless
OPSSc    seasalt (coarse) opt depth (   0.000E+00  1    14044 1.000E+00 unitless
OPD1     Dust bin 1 AOD (     nm)       0.000E+00  1    14045 1.000E+00 unitless
